time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7800000000000004,0.009665107108920653,0.01688067833550792,10.531954472211211,0.0322990754044028,6.272476698772817,0.0,0.04483653929077322,0.0998969316100799,1.6558960862040224,0.05136497656566082,-0.008864004332783797,0.0,460.1136233684491,460.24206110422483,460.5644414449004,459.7674479221845
0.8400000000000004,0.012603799468181333,0.02363118056728251,10.63664571232641,0.03587012397658107,6.272068568757277,0.0,0.053169929458882756,0.1254922230719375,1.833529006036967,0.07219932739627472,-0.002968045520888833,0.0,463.0091854199679,463.4728830602577,463.25464893321754,464.8921208550301
0.9000000000000005,0.016036817162469887,0.03196016992148819,10.750778360553106,0.04066197198174404,6.272027629105512,0.0,0.061272755563233486,0.15262583024791648,1.970645295279951,0.09193870653738623,0.0035368525070307738,0.0,451.405630745967,451.930228249142,451.42690373702726,453.02168537848326
0.9600000000000005,0.01995000677486937,0.04200506664675012,10.872638178883534,0.04627231713900226,6.27196763442568,0.0,0.06915423312801541,0.18277906431388052,2.0911079994119914,0.09646674999310066,-0.012115873339031157,0.0,447.94257226479294,446.6679740190058,447.1581503501211,447.53416929371315
1.0200000000000005,0.024361568440487688,0.05406526239386241,11.003534533469743,0.051823762254457506,6.27124917825849,0.0,0.07797620930501882,0.21985796804432137,2.2717257519515703,0.08317233384696796,-0.011692558189566321,0.0,465.5105017176253,465.5437534659858,467.3776063454422,466.34707062400753
1.0800000000000005,0.029255592488071157,0.06819899941640957,11.140036385156426,0.056735085197901824,6.270780767516598,0.0,0.08520839847417973,0.2517014136759407,2.278294224421334,0.07908393644616629,-0.0009898742569930362,0.0,410.2789485182513,411.22816922886676,412.884144546111,412.52928890626424
1.1400000000000006,0.03466734573024807,0.08468905072525368,11.283152615125768,0.061427294695246104,6.270308852349876,0.0,0.09520229340965516,0.2985003933165088,2.491765893257345,0.076382885277147,-0.027451207511280364,0.0,478.29684273731067,476.2774684944626,476.4015491531469,476.19941092885153
1.2000000000000006,0.04059692044604782,0.10362595206805171,11.43148250881346,0.06560344382732453,6.268786109373359,0.0,0.1025801834373015,0.3330939862760411,2.4526180673319233,0.050443577158410705,-0.02152769304887344,0.0,395.61017566658745,396.15501368394257,399.6204024698168,397.2530212947406
1.2600000000000007,0.047076947597268486,0.12507984470385122,11.583159567688435,0.0686500102569143,6.267129961716638,0.0,0.1135726318596171,0.38234309806260897,2.6029197839345986,0.05143277717880262,-0.04393278562423961,0.0,459.3238240684084,457.5433271942395,459.21475174719734,459.2947579288525
1.3200000000000007,0.054185300038973164,0.14924827125242426,11.739412872094478,0.07159344470791851,6.264185747867884,0.0,0.12361466640243363,0.42353146143800735,2.6054865802099583,0.043825702386566946,-0.0620873634765515,0.0,412.53757014097164,410.92959056362145,413.1307408028052,412.4611472150244
1.3800000000000008,0.06202133970741448,0.17619213718593554,11.89933552228841,0.07397055473574365,6.260638145831027,0.0,0.13796258375790543,0.47483670299818903,2.724952183327366,0.029495156852841244,-0.05378253711117421,0.0,449.56002044760794,450.23000054480116,451.14166740249806,449.9838516967056
1.4400000000000008,0.07084244145176839,0.20642626480603646,12.068645809512,0.07576827225304683,6.258185826012012,0.0,0.15638309806226094,0.5331327456477826,2.9182129516379343,0.030879436767264335,-0.022969113198484825,0.0,472.9703486350299,475.33655068208657,472.2417551759608,472.3487446966902
1.5000000000000009,0.08066059288592776,0.23972229364444209,12.24327619188813,0.07836622484191391,6.257004617456541,0.0,0.17099733380669732,0.5769271944384105,2.902810259899577,0.06071516864014438,-0.013820263339129083,0.0,407.04415022844256,407.86207058582386,407.4145695015525,410.0746595910725
1.560000000000001,0.09131140969515977,0.2755059571006309,12.41459606606001,0.08222289488375711,6.256023277978226,0.0,0.18410146681333972,0.616149453313624,2.8080564805512864,0.07058772977820645,-0.02198109179278403,0.0,379.791427621225,379.0078946035683,379.94862415380726,380.89774638219836
1.620000000000001,0.1029247446159883,0.31418896491080966,12.58609334827912,0.08679617976658527,6.255372766478988,0.0,0.20309616638315572,0.6737069947484333,2.9082101388649737,0.08560391522648489,0.005254660909947679,0.0,445.6023375337567,447.82331214793385,443.77451774627076,445.0099097622419
1.680000000000001,0.1156515617738094,0.3563145285468646,12.76236356267802,0.0925185666701358,6.255350807286989,0.0,0.22110795997464444,0.7309827686696467,2.967244755635762,0.10995710370007006,-0.015040553763010672,0.0,434.858402082927,433.15499549787916,431.2144526878334,433.2745674090323
1.740000000000001,0.12942162612816246,0.40185018033832176,12.94066684902138,0.0988495129854714,6.254258725788457,0.0,0.2379799680273675,0.7874349576470039,2.9760951111471363,0.09470253291429671,-0.025420259269709512,0.0,417.18883255020296,416.2815451342702,418.11210827685846,416.79136747848753
1.8000000000000012,0.14431827224730864,0.45119949161027073,13.122658369709686,0.10449044421683151,6.2529932020519965,0.0,0.25870898880753573,0.858088971533252,3.089892995671573,0.0926059046685423,-0.013600633870070718,0.0,450.85491628848547,451.8088761436024,451.18099771491745,451.0190365075704
1.8600000000000012,0.16055966940790278,0.5051712401968607,13.313981687429152,0.1101025246896361,6.252090215451403,0.0,0.2827522822532179,0.941546779892086,3.2868916146245035,0.09532908092114785,-0.01811800690176762,0.0,477.29681757771476,476.9520473523712,477.15368090371885,477.3682687957688
1.9200000000000013,0.17813704549139814,0.5638245847612634,13.51301766374682,0.11577956519822763,6.251059407508166,0.0,0.30325481308922064,1.0140776107054865,3.3473636090670644,0.09315558606484187,-0.015367538438138187,0.0,436.77405133385025,437.00345971531175,436.40949997556845,436.23581765234366
1.9800000000000013,0.1970430169652017,0.6272228079111859,13.718098476349226,0.12154612681954635,6.249750559658743,0.0,0.3270437125918711,1.099742485878343,3.488119129748039,0.1014406880591708,-0.03959818797605775,0.0,463.3106607826773,461.4015074851305,461.9448443403177,462.6051808935168
